Entry	Entry Name	Protein names	Gene Names	Organism	Length
P36930	GATR_ECOLI	Putative galactitol utilization operon repressor	gatR b4498 JW5340/JW2074 b2087/b2090	Escherichia coli (strain K12)	112
P36943	EAEH_ECOLI	Putative attaching and effacing protein homolog	eaeH b0297 JW0291	Escherichia coli (strain K12)	295
P37005	LAST_ECOLI	Uncharacterized tRNA/rRNA methyltransferase LasT (EC 2.1.1.-)	lasT yjtD b4403 JW4366	Escherichia coli (strain K12)	228
P37007	YAGA_ECOLI	Uncharacterized protein YagA	yagA b0267 JW0260	Escherichia coli (strain K12)	384
P37008	YAGB_ECOLI	Orphan antitoxin YagB	yagB b0266 JW0259	Escherichia coli (strain K12)	116
P37014	RPNE_ECOLI	Inactive recombination-promoting nuclease-like protein RpnE	yfaD b2244 JW2238	Escherichia coli (strain K12)	299
P37056	YAEF_ECOLI	Probable lipoprotein peptidase YaeF (EC 3.4.-.-) (Uncharacterized lipoprotein YaeF)	yaeF yaeK b0193 JW5016	Escherichia coli (strain K12)	274
P37057	OGRK_ECOLI	Prophage late control protein OgrK (Prophage P2 OGR protein)	ogrK b2082 JW2067	Escherichia coli (strain K12)	72
P37305	HOKA_ECOLI	Protein HokA	hokA yiaZ b4455 JW3526	Escherichia coli (strain K12)	50
P37325	YBCH_ECOLI	Uncharacterized protein YbcH	ybcH b0567 JW0556	Escherichia coli (strain K12)	296
P37327	YFDC_ECOLI	Inner membrane protein YfdC	yfdC b2347 JW2344	Escherichia coli (strain K12)	310
P37342	YJJI_ECOLI	Uncharacterized protein YjjI	yjjI yjjH b4380 JW4343	Escherichia coli (strain K12)	516
P37440	UCPA_ECOLI	Oxidoreductase UcpA (EC 1.-.-.-)	ucpA yfeF b2426 JW5394	Escherichia coli (strain K12)	263
P37443	YCAI_ECOLI	Uncharacterized protein YcaI	ycaI b0913 JW5120	Escherichia coli (strain K12)	754
P37626	YHII_ECOLI	Uncharacterized protein YhiI	yhiI b3487 JW3454	Escherichia coli (strain K12)	355
P37629	YHIL_ECOLI	Putative uncharacterized protein YhiL	yhiL b4660 JW3457 b3489 b3490	Escherichia coli (strain K12)	535
P37630	YHIM_ECOLI	Inner membrane protein YhiM	yhiM b3491 JW5944	Escherichia coli (strain K12)	350
P37640	YHJB_ECOLI	Putative HTH-type transcriptional regulator YhjB	yhjB b3520 JW3488	Escherichia coli (strain K12)	200
P37641	YHJC_ECOLI	Uncharacterized HTH-type transcriptional regulator YhjC	yhjC b3521 JW3489	Escherichia coli (strain K12)	299
P37642	YHJD_ECOLI	Inner membrane protein YhjD	yhjD b3522 JW3490	Escherichia coli (strain K12)	337
P37643	YHJE_ECOLI	Inner membrane metabolite transport protein YhjE	yhjE b3523 JW3491	Escherichia coli (strain K12)	440
P37645	YHJG_ECOLI	AsmA family protein YhjG	yhjG yhjF b3524 JW3492	Escherichia coli (strain K12)	686
P37648	YHJJ_ECOLI	Protein YhjJ	yhjJ b3527 JW3495	Escherichia coli (strain K12)	498
P37650	BCSC_ECOLI	Cellulose synthase operon protein C	bcsC yhjL b3530 JW5942	Escherichia coli (strain K12)	1157
P37659	BCSG_ECOLI	Cellulose biosynthesis protein BcsG	bcsG yhjU b3538 JW3506	Escherichia coli (strain K12)	559
P37660	YHJV_ECOLI	Inner membrane transport protein YhjV	yhjV b3539 JW3508	Escherichia coli (strain K12)	423
P37663	YHJY_ECOLI	Uncharacterized protein YhjY	yhjY b3548 JW5659	Escherichia coli (strain K12)	232
P37673	YIAL_ECOLI	Protein YiaL	yiaL b3576 JW3548	Escherichia coli (strain K12)	155
P37681	YIAT_ECOLI	Putative outer membrane protein YiaT	yiaT b3584 JW3556	Escherichia coli (strain K12)	246
P37682	YIAU_ECOLI	Uncharacterized HTH-type transcriptional regulator YiaU	yiaU b3585 JW3557	Escherichia coli (strain K12)	324
P37683	YIAV_ECOLI	Inner membrane protein YiaV	yiaV b3586 JW3558	Escherichia coli (strain K12)	378
P37686	ADH2_ECOLI	Probable alcohol dehydrogenase (EC 1.1.1.1)	yiaY b3589 JW5648	Escherichia coli (strain K12)	383
P37748	WZY_ECOLI	Putative O-antigen polymerase	wbbH rfc wzy yefF b2035 JW2020	Escherichia coli (strain K12)	388
P37751	WBBK_ECOLI	Putative glycosyltransferase WbbK	wbbK yefI b2032 JW2017	Escherichia coli (strain K12)	372
P37767	YFHH_ECOLI	Uncharacterized HTH-type transcriptional regulator YfhH	yfhH b2561 JW2545	Escherichia coli (strain K12)	282
P37903	USPF_ECOLI	Universal stress protein F	uspF ynaF yzzL b1376 JW1370	Escherichia coli (strain K12)	144
P37908	YFJD_ECOLI	UPF0053 inner membrane protein YfjD	yfjD ypjE b4461 JW5415 b2612/b2613	Escherichia coli (strain K12)	428
P37909	YBGD_ECOLI	Uncharacterized fimbrial-like protein YbgD	ybgD b0719 JW0709	Escherichia coli (strain K12)	188
P38055	YDJE_ECOLI	Inner membrane metabolite transport protein YdjE	ydjE b1769 JW1758	Escherichia coli (strain K12)	452
P38104	RSPA_ECOLI	Starvation-sensing protein RspA	rspA b1581 JW1573	Escherichia coli (strain K12)	404
P38105	RSPB_ECOLI	Starvation-sensing protein RspB (EC 1.1.1.-)	rspB b1580 JW1572	Escherichia coli (strain K12)	339
P38392	SIEB_ECOLI	Superinfection exclusion protein B	sieB b1353 JW5209	Escherichia coli (strain K12)	162
P38521	YGGL_ECOLI	Uncharacterized protein YggL	yggL b2959 JW2926	Escherichia coli (strain K12)	108
P39161	UXUR_ECOLI	Uxu operon transcriptional regulator	uxuR b4324 JW4287	Escherichia coli (strain K12)	257
P39165	YCHO_ECOLI	Uncharacterized protein YchO	ychO ychP b1220 JW1211	Escherichia coli (strain K12)	464
P39187	YTFJ_ECOLI	Uncharacterized protein YtfJ	ytfJ b4216 JW4175	Escherichia coli (strain K12)	184
P39212	INSN2_ECOLI	Putative transposase InsN for insertion sequence element IS911B	insN2 b4283 JW5771	Escherichia coli (strain K12)	88
P39263	YFCC_ECOLI	Putative basic amino acid antiporter YfcC	yfcC b2298 JW2295	Escherichia coli (strain K12)	506
P39264	FIMI_ECOLI	Fimbrin-like protein FimI	fimI b4315 JW5779	Escherichia coli (strain K12)	179
P39270	YJDF_ECOLI	Inner membrane protein YjdF	yjdF b4121 JW4082	Escherichia coli (strain K12)	209
P39282	YJEM_ECOLI	Inner membrane transporter YjeM	yjeM b4156 JW5739	Escherichia coli (strain K12)	500
P39284	YJEO_ECOLI	Inner membrane protein YjeO	yjeO b4158 JW4119	Escherichia coli (strain K12)	104
P39314	YTFF_ECOLI	Inner membrane protein YtfF	ytfF b4210 JW4168	Escherichia coli (strain K12)	321
P39332	YJGH_ECOLI	RutC family protein YjgH	yjgH b4248 JW4206	Escherichia coli (strain K12)	131
P39336	YJGL_ECOLI	Uncharacterized protein YjgL	yjgL b4253 JW5757	Escherichia coli (strain K12)	604
P39337	YJGM_ECOLI	Uncharacterized N-acetyltransferase YjgM (EC 2.3.1.-)	yjgM b4256 JW5758	Escherichia coli (strain K12)	167
P39338	YJGN_ECOLI	Inner membrane protein YjgN	yjgN b4257 JW5759	Escherichia coli (strain K12)	398
P39343	IDNR_ECOLI	HTH-type transcriptional regulator IdnR (L-idonate regulatory protein)	idnR yjgS b4264 JW4221	Escherichia coli (strain K12)	332
P39349	YJGX_ECOLI	Putative phosphoethanolamine transferase YjgX (EC 2.7.-.-)	yjgX b4575 b4275/b4276/b4560	Escherichia coli (strain K12)	119
P39355	YJHE_ECOLI	Putative uncharacterized protein YjhE	yjhE b4282	Escherichia coli (strain K12)	82
P39356	YJHU_ECOLI	Uncharacterized transcriptional regulator YjhU	yjhU b4295 JW5952	Escherichia coli (strain K12)	328
P39357	YJHF_ECOLI	Uncharacterized permease YjhF	yjhF b4296 JW4258	Escherichia coli (strain K12)	449
P39360	YJHI_ECOLI	Uncharacterized HTH-type transcriptional regulator YjhI	yjhI b4299 JW4261	Escherichia coli (strain K12)	262
P39361	SGCR_ECOLI	Putative sgc region transcriptional regulator	sgcR yjhJ b4300 JW4262	Escherichia coli (strain K12)	260
P39366	SGCX_ECOLI	Putative aminopeptidase SgcX (EC 3.4.11.-)	sgcX yjhO b4305 JW5776	Escherichia coli (strain K12)	373
P39367	YJHP_ECOLI	Uncharacterized protein YjhP	yjhP b4306 JW4268	Escherichia coli (strain K12)	248
P39368	YJHQ_ECOLI	Uncharacterized N-acetyltransferase YjhQ (EC 2.3.1.-)	yjhQ b4307 JW4269	Escherichia coli (strain K12)	181
P39369	YJHR_ECOLI	Putative uncharacterized protein YjhR	yjhR b4308 JW4271	Escherichia coli (strain K12)	338
P39379	YJIH_ECOLI	Uncharacterized protein YjiH	yjiH b4330 JW5783	Escherichia coli (strain K12)	227
P39382	YJIK_ECOLI	Uncharacterized protein YjiK	yjiK b4333 JW5869	Escherichia coli (strain K12)	286
P39383	YJIL_ECOLI	Uncharacterized protein YjiL	yjiL b4334 JW5785	Escherichia coli (strain K12)	255
P39384	YJIM_ECOLI	Putative dehydratase subunit YjiM (EC 4.-.-.-)	yjiM b4335 JW5786	Escherichia coli (strain K12)	383
P39389	YJIR_ECOLI	Uncharacterized HTH-type transcriptional regulator YjiR	yjiR b4340 JW4303	Escherichia coli (strain K12)	470
P39393	YJIV_ECOLI	Putative uncharacterized protein YjiV	yjiV mcrD b4486	Escherichia coli (strain K12)	906
P39407	YJJU_ECOLI	Uncharacterized protein YjjU (EC 3.1.1.-)	yjjU b4377 JW4340	Escherichia coli (strain K12)	357
P39834	YGIL_ECOLI	Uncharacterized fimbrial-like protein YgiL	ygiL b3043 JW3011	Escherichia coli (strain K12)	183
P39836	YFEH_ECOLI	Putative symporter YfeH	yfeH b2410 JW5876	Escherichia coli (strain K12)	332
P39901	YBFI_ECOLI	Putative uncharacterized protein YbfI	ybfI b4636 b0691.1	Escherichia coli (strain K12)	65
P40876	YCBF_ECOLI	Uncharacterized fimbrial chaperone YcbF	ycbF b0944 JW5124	Escherichia coli (strain K12)	236
P41039	YBII_ECOLI	Uncharacterized protein YbiI	ybiI b0803 JW0788	Escherichia coli (strain K12)	88
P41066	TRAK1_ECOLI	TraK lipoprotein	traK ECOK12F077	Escherichia coli (strain K12)	242
P41067	TRAB1_ECOLI	Protein TraB	traB ECOK12F078	Escherichia coli (strain K12)	475
P41069	TRAV_ECOLI	Protein TraV	traV ECOK12F082	Escherichia coli (strain K12)	171
P42589	YGJH_ECOLI	tRNA-binding protein YgjH	ygjH b3074 JW3045	Escherichia coli (strain K12)	110
P42590	YGJI_ECOLI	Inner membrane transporter YgjI	ygjI b3078 JW5512	Escherichia coli (strain K12)	477
P42597	UTPP_ECOLI	UTP pyrophosphatase (EC 3.6.1.-)	ygjP upp b3085 JW5514	Escherichia coli (strain K12)	167
P42599	YGJR_ECOLI	Uncharacterized oxidoreductase YgjR (EC 1.-.-.-)	ygjR b3087 JW3058	Escherichia coli (strain K12)	328
P42603	YGJV_ECOLI	Inner membrane protein YgjV	ygjV b3090 JW3061	Escherichia coli (strain K12)	183
P42619	YQJF_ECOLI	Inner membrane protein YqjF	yqjF b3101 JW5850	Escherichia coli (strain K12)	130
P42906	AGAA_ECOLI	Putative N-acetylgalactosamine-6-phosphate deacetylase (Aga-6-P deacetylase) (EC 3.5.1.-)	agaA b3135 JW5527	Escherichia coli (strain K12)	167
P43340	YCAK_ECOLI	Uncharacterized NAD(P)H oxidoreductase YcaK (EC 1.6.99.-)	ycaK b0901 JW0884	Escherichia coli (strain K12)	196
P43531	YNFM_ECOLI	Inner membrane transport protein YnfM	ynfM yzyC b1596 JW1588	Escherichia coli (strain K12)	417
P43533	FLGN_ECOLI	Flagella synthesis protein FlgN	flgN b1070 JW1057	Escherichia coli (strain K12)	138
P43667	YGAH_ECOLI	Uncharacterized protein YgaH	ygaH b2683 JW2658	Escherichia coli (strain K12)	111
P45394	YRBG_ECOLI	Inner membrane protein YrbG	yrbG b3196 JW3163	Escherichia coli (strain K12)	325
P45420	YHCD_ECOLI	Uncharacterized outer membrane usher protein YhcD	yhcD b3216 JW3183	Escherichia coli (strain K12)	793
P45423	YHCG_ECOLI	Putative nuclease YhcG (EC 3.1.-.-)	yhcG b3220 JW3189	Escherichia coli (strain K12)	375
P45468	YRAQ_ECOLI	UPF0718 protein YraQ	yraQ b3151 JW3120	Escherichia coli (strain K12)	346
P45472	YHBQ_ECOLI	UPF0213 protein YhbQ	yhbQ b3155 JW3124	Escherichia coli (strain K12)	100
P45524	YHET_ECOLI	Putative esterase YheT (EC 3.1.1.-)	yheT b3353 JW3316	Escherichia coli (strain K12)	340
P45537	YHFK_ECOLI	Uncharacterized protein YhfK	yhfK b3358 JW5701	Escherichia coli (strain K12)	700
P45545	YHFS_ECOLI	Uncharacterized protein YhfS	yhfS b3376 JW3339	Escherichia coli (strain K12)	361
P45546	YHFT_ECOLI	Uncharacterized protein YhfT	yhfT b3377 JW3340	Escherichia coli (strain K12)	434
P45549	YHFW_ECOLI	Uncharacterized protein YhfW	yhfW b3380 JW3343	Escherichia coli (strain K12)	408
P45566	YHDT_ECOLI	Uncharacterized membrane protein YhdT	yhdT b3257 JW3225	Escherichia coli (strain K12)	80
P45570	YBCI_ECOLI	Inner membrane protein YbcI	ybcI b0527 JW0516	Escherichia coli (strain K12)	173
P45757	GSPC_ECOLI	Putative type II secretion system protein C (T2SS protein C) (Putative general secretion pathway protein C)	gspC yheE b3324 JW3286	Escherichia coli (strain K12)	271
P45766	YHDW_ECOLI	Putative amino-acid ABC transporter-binding protein YhdW	yhdW b3268 JW3236	Escherichia coli (strain K12)	341
P45771	YRDD_ECOLI	Uncharacterized protein YrdD	yrdD b3283 JW5949	Escherichia coli (strain K12)	180
P45848	YCIQ_ECOLI	Uncharacterized protein YciQ	yciQ yciP b1268 JW5197	Escherichia coli (strain K12)	631
P46119	YBJC_ECOLI	Uncharacterized protein YbjC	ybjC b0850 JW0834	Escherichia coli (strain K12)	95
P46122	YAJI_ECOLI	Uncharacterized lipoprotein YajI	yajI b0412 JW5056	Escherichia coli (strain K12)	179
P46125	YEDI_ECOLI	Inner membrane protein YedI	yedI b1958 JW1941	Escherichia coli (strain K12)	305
P46141	YGBE_ECOLI	Inner membrane protein YgbE	ygbE b2749 JW2719	Escherichia coli (strain K12)	107
P46474	YHDP_ECOLI	Uncharacterized protein YhdP	yhdP yhdQ yhdR b4472 JW5542	Escherichia coli (strain K12)	1266
P46478	AAEX_ECOLI	Protein AaeX	aaeX yhcR b3242 JW5541	Escherichia coli (strain K12)	67
P46853	YHHX_ECOLI	Uncharacterized oxidoreductase YhhX (EC 1.-.-.-)	yhhX b3440 JW3403	Escherichia coli (strain K12)	345
P47737	X19F_ECOLI	X polypeptide (ORF 19) (ORF169) (P19 protein)	yubQ 19 X ygfA ECOK12F070	Escherichia coli (strain K12)	169
P51024	YAIL_ECOLI	Uncharacterized protein YaiL	yaiL b0354 JW0345	Escherichia coli (strain K12)	179
P52007	YECM_ECOLI	Protein YecM	yecM yecL b1875 JW5309	Escherichia coli (strain K12)	188
P52037	YGFF_ECOLI	Uncharacterized oxidoreductase YgfF (EC 1.-.-.-)	ygfF yqfD b2902 JW2870	Escherichia coli (strain K12)	247
P52044	YGFI_ECOLI	Uncharacterized HTH-type transcriptional regulator YgfI	ygfI b2921 JW5476	Escherichia coli (strain K12)	298
P52052	YGGR_ECOLI	Uncharacterized protein YggR	yggR b2950 JW2917	Escherichia coli (strain K12)	326
P52107	CSGC_ECOLI	Curli assembly protein CsgC	csgC b1043 JW1026	Escherichia coli (strain K12)	110
P52131	YFJP_ECOLI	Uncharacterized protein YfjP	yfjP b2632 JW5419	Escherichia coli (strain K12)	287
P52133	YFJR_ECOLI	Uncharacterized HTH-type transcriptional regulator YfjR	yfjR b2634 JW2615	Escherichia coli (strain K12)	233
P52141	YFJZ_ECOLI	Antitoxin YfjZ	yfjZ b2645 JW2626	Escherichia coli (strain K12)	105
P52598	YGBI_ECOLI	Uncharacterized HTH-type transcriptional regulator YgbI	ygbI b2735 JW2705	Escherichia coli (strain K12)	255
P52636	YCCM_ECOLI	Putative electron transport protein YccM	yccM b0992 JW0977	Escherichia coli (strain K12)	357
P52696	YBHD_ECOLI	Uncharacterized HTH-type transcriptional regulator YbhD	ybhD b0768 JW5896	Escherichia coli (strain K12)	317
P55138	YGCE_ECOLI	Uncharacterized sugar kinase YgcE (EC 2.7.1.-)	ygcE b2776 JW5444	Escherichia coli (strain K12)	492
P55140	YGCG_ECOLI	UPF0603 protein YgcG	ygcG b2778 JW5445	Escherichia coli (strain K12)	290
P55734	YGAP_ECOLI	Inner membrane protein YgaP	ygaP b2668 JW2643	Escherichia coli (strain K12)	174
P56256	YSAA_ECOLI	Putative electron transport protein YsaA	ysaA b3573 JW3545	Escherichia coli (strain K12)	157
P56262	DLHH_ECOLI	Putative carboxymethylenebutenolidase (EC 3.1.1.45) (Dienelactone hydrolase) (DLH)	ysgA b3830 JW5853	Escherichia coli (strain K12)	271
P56614	YMDF_ECOLI	Uncharacterized protein YmdF	ymdF b4518 JW5136	Escherichia coli (strain K12)	57
P56979	INTM_ECOLI	Probable site-specific recombinase	intM int ECOK12F032	Escherichia coli (strain K12)	246
P57998	INSB4_ECOLI	Insertion element IS1 4 protein InsB (IS1d)	insB4 b0988 JW0972	Escherichia coli (strain K12)	167
P58041	RZOD_ECOLI	Prophage outer membrane lipoprotein RzoD (o-spanin) (Outer membrane lipoprotein Rz1 from lambdoid prophage DLP12) (Spanin from lambdoid prophage DLP12, outer membrane subunit)	rzoD b4510 JW5080	Escherichia coli (strain K12)	60
P58042	RZOR_ECOLI	Prophage outer membrane lipoprotein RzoR (o-spanin) (Outer membrane lipoprotein Rz1 from lambdoid prophage Rac) (Spanin from lambdoid prophage Rac, outer membrane subunit)	rzoR b4528 JW5213	Escherichia coli (strain K12)	61
P60632	YOHJ_ECOLI	UPF0299 membrane protein YohJ	yohJ b2141 JW2129	Escherichia coli (strain K12)	132
P60869	YBJL_ECOLI	Putative transport protein YbjL	ybjL b0847 JW0831	Escherichia coli (strain K12)	561
P60872	YIDE_ECOLI	Putative transport protein YidE	yidE yibE b3685 JW3662	Escherichia coli (strain K12)	553
P60995	LPHI_ECOLI	his operon leader peptide (his operon attenuator peptide)	hisL b2018 JW2000	Escherichia coli (strain K12)	16
P62522	LPID_ECOLI	ilv operon leader peptide (ilvGMEDA operon attenuator peptide)	ilvL b3766 JW3739	Escherichia coli (strain K12)	32
P62556	SOPA_ECOLI	Protein SopA (Plasmid partition protein A)	sopA A ECOK12F046	Escherichia coli (strain K12)	388
P62558	SOPB_ECOLI	Protein SopB (Plasmid partition protein B)	sopB B ECOK12F047	Escherichia coli (strain K12)	323
P62670	FLMA_ECOLI	Stable plasmid inheritance protein (F leading maintenance protein)	flmA ORF52 parB stm ECOK12F066	Escherichia coli (strain K12)	52
P62723	YEIH_ECOLI	UPF0324 inner membrane protein YeiH	yeiH b2158 JW2145	Escherichia coli (strain K12)	349
P63264	CBPM_ECOLI	Chaperone modulatory protein CbpM	cbpM yccD b0999 JW0984	Escherichia coli (strain K12)	101
P63340	YQEG_ECOLI	Inner membrane transport protein YqeG	yqeG b2845 JW2813	Escherichia coli (strain K12)	409
P64429	YPFJ_ECOLI	Uncharacterized protein YpfJ	ypfJ b2475 JW2460	Escherichia coli (strain K12)	287
P64432	YPJD_ECOLI	Inner membrane protein YpjD	ypjD b2611 JW2592	Escherichia coli (strain K12)	263
P64439	YBJM_ECOLI	Inner membrane protein YbjM	ybjM b0848 JW0832	Escherichia coli (strain K12)	125
P64442	YCEO_ECOLI	Uncharacterized protein YceO	yceO b1058 JW1045	Escherichia coli (strain K12)	46
P64455	YDCY_ECOLI	Uncharacterized protein YdcY	ydcY b1446 JW1441	Escherichia coli (strain K12)	77
P64481	YDJM_ECOLI	Inner membrane protein YdjM	ydjM b1728 JW5281	Escherichia coli (strain K12)	196
P64496	YOAG_ECOLI	Protein YoaG	yoaG b1796 JW1785	Escherichia coli (strain K12)	60
P64503	YEBV_ECOLI	Uncharacterized protein YebV	yebV b1836 JW5302	Escherichia coli (strain K12)	78
P64506	YEBY_ECOLI	Uncharacterized protein YebY	yebY b1839 JW1828	Escherichia coli (strain K12)	113
P64508	YOBF_ECOLI	Protein YobF	yobF b1824 JW1813	Escherichia coli (strain K12)	47
P64515	YECN_ECOLI	Inner membrane protein YecN	yecN b1869 JW5308	Escherichia coli (strain K12)	131
P64519	YODD_ECOLI	Uncharacterized protein YodD	yodD b1953 JW5317	Escherichia coli (strain K12)	75
P64530	RCNR_ECOLI	Transcriptional repressor RcnR	rcnR yohL b2105 JW2092	Escherichia coli (strain K12)	90
P64545	YFGG_ECOLI	Protein YfgG	yfgG b2504 JW5399	Escherichia coli (strain K12)	63
P64548	YFIR_ECOLI	Protein YfiR	yfiR b2603 JW2584	Escherichia coli (strain K12)	172
P64564	YGGT_ECOLI	Uncharacterized protein YggT	yggT b2952 JW2919	Escherichia coli (strain K12)	188
P64567	YQGB_ECOLI	Uncharacterized protein YqgB	yqgB b2939 JW2906	Escherichia coli (strain K12)	43
P64572	YGHR_ECOLI	Uncharacterized ATP-binding protein YghR	yghR b2984 JW2952	Escherichia coli (strain K12)	252
P64585	YQJE_ECOLI	Inner membrane protein YqjE	yqjE b3099 JW3070	Escherichia coli (strain K12)	134
P64590	YHAH_ECOLI	Inner membrane protein YhaH	yhaH b3103 JW3074	Escherichia coli (strain K12)	121
P64592	YHAI_ECOLI	Inner membrane protein YhaI	yhaI b3104 JW3075	Escherichia coli (strain K12)	118
P64614	YHCN_ECOLI	Uncharacterized protein YhcN	yhcN b3238 JW5540	Escherichia coli (strain K12)	87
P65290	YFGH_ECOLI	Uncharacterized lipoprotein YfgH	yfgH b2505 JW5400	Escherichia coli (strain K12)	172
P65292	YGDI_ECOLI	Uncharacterized lipoprotein YgdI	ygdI b2809 JW5448	Escherichia coli (strain K12)	75
P65294	YGDR_ECOLI	Uncharacterized lipoprotein YgdR	ygdR b2833 JW2801	Escherichia coli (strain K12)	72
P65298	YQHH_ECOLI	Uncharacterized lipoprotein YqhH	yqhH b3014 JW2982	Escherichia coli (strain K12)	85
P65807	YGEY_ECOLI	Uncharacterized protein YgeY	ygeY b2872 JW2840	Escherichia coli (strain K12)	403
P67127	YGDQ_ECOLI	UPF0053 inner membrane protein YgdQ	ygdQ b2832 JW2800	Escherichia coli (strain K12)	237
P67143	YHGN_ECOLI	UPF0056 inner membrane protein YhgN	yhgN b3434 JW3397	Escherichia coli (strain K12)	197
P67153	YQFA_ECOLI	UPF0073 inner membrane protein YqfA	yqfA b2899 JW2867	Escherichia coli (strain K12)	219
P67244	YQHA_ECOLI	UPF0114 protein YqhA	yqhA b3002 JW2971	Escherichia coli (strain K12)	164
P67553	YNFC_ECOLI	UPF0257 lipoprotein YnfC	ynfC b1585 JW5258	Escherichia coli (strain K12)	236
P67601	YOBD_ECOLI	UPF0266 membrane protein YobD	yobD b1820 JW1809	Escherichia coli (strain K12)	152
P67660	YHAJ_ECOLI	Probable HTH-type transcriptional regulator YhaJ	yhaJ b3105 JW3076	Escherichia coli (strain K12)	298
P67699	YDDM_ECOLI	Uncharacterized HTH-type transcriptional regulator YddM	yddM b1477 JW5908	Escherichia coli (strain K12)	94
P67729	YFEO_ECOLI	Putative ion-transport protein YfeO	yfeO b2389 JW2386	Escherichia coli (strain K12)	418
P67826	CUTC_ECOLI	PF03932 family protein CutC (Putative copper homeostasis protein CutC)	cutC b1874 JW1863	Escherichia coli (strain K12)	248
