Entry	Entry Name	Protein names	Gene Names	Organism	Length
P0CX67	YG13A_YEAST	Transposon Ty1-GR3 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	TY1A-GR3 YGRCTy1-3 GAG YGR161C-C G7028	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440
P0CX68	YL11A_YEAST	Transposon Ty1-LR1 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	TY1A-LR1 YLRCTy1-1 GAG YLR035C-B L1823	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440
P0CX69	YM14A_YEAST	Transposon Ty1-MR2 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	TY1A-MR2 YMRCTy1-4 GAG YMR051C YM9796.04C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440
P0CX70	YD15A_YEAST	Transposon Ty1-DR6 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	TY1A-DR6 YDRWTy1-5 GAG YDR365W-A D9481.12	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440
P0CX71	YE11A_YEAST	Transposon Ty1-ER1 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	TY1A-ER1 YERCTy1-1 GAG YER137C-A YER138C-A	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440
P0CX72	YL12A_YEAST	Transposon Ty1-LR2 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	TY1A-LR2 YLRCTy1-2 GAG YLR157C-A L9632.7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440
P0CX73	YP11A_YEAST	Transposon Ty1-PL Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	TY1A-PL YPLWTy1-1 GAG YPL257W-A P0725	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440
P0CX74	YJ11A_YEAST	Transposon Ty1-JR1 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	TY1A-JR1 YJRWTy1-1 GAG YJR026W J1555	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440
P0CX75	YL13A_YEAST	Transposon Ty1-LR3 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	TY1A-LR3 YLRWTy1-3 GAG YLR227W-A L8083.11	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440
P0CX76	YM12A_YEAST	Transposon Ty1-ML2 Gag polyprotein (Gag-p49) (Transposon Ty1 protein A) (TY1A) (TYA) (p58) [Cleaved into: Capsid protein (CA) (Gag-p45) (p54); Gag-p4]	TY1A-ML2 YMLWTy1-2 GAG YML040W YM8054.03	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440
P0CY07	HMAL1_YEAST	Silenced mating-type protein ALPHA1 (MATalpha1 protein) (Alpha-1 activator)	HMLALPHA1 YCL066W YCL66W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	175
P0CY09	HMAL2_YEAST	Silenced mating-type protein ALPHA2 (MATalpha2 protein) (Alpha-2 repressor)	HMLALPHA2 YCL067C YCL67C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	210
P0CY11	HMRA1_YEAST	Silenced mating-type protein A1 (MATa1 protein)	HMRA1 YCR097W YCR97W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	126
P10662	RT01_YEAST	Small ribosomal subunit protein mS43 (37S ribosomal protein MRP1, mitochondrial)	MRP1 YDR347W D9651.1	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	321
P10663	RT02_YEAST	Small ribosomal subunit protein uS14m (37S ribosomal protein MRP2, mitochondrial)	MRP2 YPR166C P9325.7	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	115
P14127	RS17B_YEAST	Small ribosomal subunit protein eS17B (40S ribosomal protein S17-B) (RP51B)	RPS17B RP51B YDR447C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	136
P14905	CBS2_YEAST	Cytochrome B translational activator protein CBS2	CBS2 CBP7 YDR197W YD9346.08	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	389
P16120	THRC_YEAST	Threonine synthase (TS) (EC 4.2.3.1)	THR4 YCR053W YCR53W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	514
P16151	ERD1_YEAST	Protein ERD1	ERD1 YDR414C D9461.4	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	362
P16523	MER1_YEAST	Meiotic recombination 1 protein	MER1 YNL210W N1330	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	270
P16547	OM45_YEAST	Mitochondrial outer membrane protein OM45 (Outer membrane protein of 45 kDa)	OM45 YIL136W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	393
P16639	ATE1_YEAST	Arginyl-tRNA--protein transferase 1 (Arginyltransferase 1) (R-transferase 1) (EC 2.3.2.8) (Arginine-tRNA--protein transferase 1)	ATE1 YGL017W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	503
P17123	SPO12_YEAST	Sporulation-specific protein 12	SPO12 YHR152W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	173
P17558	RTPT_YEAST	Small ribosomal subunit protein mS26 (37S ribosomal protein PET123, mitochondrial)	PET123 YOR158W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	318
P18411	FUN14_YEAST	Protein FUN14	FUN14 YAL008W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	198
P18496	ATP10_YEAST	Mitochondrial ATPase complex subunit ATP10	ATP10 YLR393W L8084.8	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	279
P18634	ART10_YEAST	Arrestin-related trafficking adapter 10	ART10 YLR392C L8084.13	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	518
P18962	DAP2_YEAST	Dipeptidyl aminopeptidase B (DPAP B) (EC 3.4.14.-) (YSCV)	DAP2 YHR028C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	818
P19956	RM44_YEAST	Large ribosomal subunit protein mL53 (54S ribosomal protein L44, mitochondrial) (YmL44)	MRPL44 YMR44 YMR225C YM9959.07C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	98
P20049	TYR1_YEAST	Prephenate dehydrogenase [NADP(+)] (PRDH) (EC 1.3.1.13)	TYR1 YBR166C YBR1218	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	452
P21264	PUR6_YEAST	Phosphoribosylaminoimidazole carboxylase (EC 4.1.1.21) (AIR carboxylase) (AIRC)	ADE2 YOR128C O3293 YOR3293C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	571
P21304	PWP1_YEAST	Periodic tryptophan protein 1	PWP1 YLR196W L8167.10	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	576
P21339	MSB1_YEAST	Morphogenesis-related protein MSB1 (Multicopy suppressor of bud emergence 1)	MSB1 YOR188W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1137
P21623	DIT1_YEAST	Spore wall maturation protein DIT1	DIT1 YDR403W D9509.21	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	536
P21705	DAL82_YEAST	Protein DAL82	DAL82 DURM YNL314W N0360	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	255
P22023	KRE5_YEAST	Killer toxin-resistance protein 5	KRE5 YOR336W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1365
P22215	SLY41_YEAST	Uncharacterized transporter SLY41	SLY41 YOR307C O5663	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	453
P22434	PDE1_YEAST	3',5'-cyclic-nucleotide phosphodiesterase 1 (PDEase 1) (EC 3.1.4.17) (3':5'-CNP) (Low-affinity cAMP phosphodiesterase)	PDE1 YGL248W NRB369	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	369
P23250	RPI1_YEAST	Negative RAS protein regulator protein	RPI1 YIL119C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	407
P23796	RIT1_YEAST	tRNA A64-2'-O-ribosylphosphate transferase (EC 2.4.2.-) (Initiator tRNA phosphoribosyl-transferase)	RIT1 YMR283C YM8021.09C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	513
P23797	GPI12_YEAST	N-acetylglucosaminyl-phosphatidylinositol de-N-acetylase (EC 3.5.1.89)	GPI12 YMR281W YM8021.07	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	304
P24031	PPA3_YEAST	Constitutive acid phosphatase (EC 3.1.3.2)	PHO3 YBR092C YBR0813	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	467
P24720	MNE1_YEAST	Protein MNE1	MNE1 MNE YOR350C O6353	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	663
P25036	YSP3_YEAST	Subtilisin-like protease 3 (EC 3.4.21.-) (Subtilisin-like protease III)	YSP3 YOR003W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	478
P25040	TSR4_YEAST	20S rRNA accumulation protein 4	TSR4 YOL022C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	408
P25335	ALLC_YEAST	Allantoicase (EC 3.5.3.4) (Allantoate amidinohydrolase)	DAL2 ALC1 YIR029W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	343
P25351	YCR3_YEAST	Major facilitator superfamily domain-containing protein YCR023C (Chloride channel protein YCR023C)	YCR023C YCR23C YCR241	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	611
P25354	YCP7_YEAST	DUP240 protein DFP3	DFP3 YCR007C YCR045 YCR7C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	239
P25366	OCA4_YEAST	Protein OCA4 (Oxidant-induced cell-cycle arrest protein 4)	OCA4 YCR095C YCR131 YCR95C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	362
P25372	TRX3_YEAST	Thioredoxin-3, mitochondrial	TRX3 YCR083W YCR83W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	127
P25380	SPS22_YEAST	Sporulation-specific protein 22	SPS22 YCL048W YCL48W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	463
P25383	YC21A_YEAST	Transposon Ty2-C Gag polyprotein (Transposon Ty2 protein A) (TY2A) (TYA) (Ty1-17 protein A) [Cleaved into: Capsid protein (CA); Gag-p4]	TY2A-C YCLWTy2-1 GAG YCL020W YCL20W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	438
P25568	ATG22_YEAST	Autophagy-related protein 22	ATG22 AUT4 YCL038C YCL38C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	528
P25579	LRE1_YEAST	Laminarase-resistance protein LRE1	LRE1 YCL051W YCL51W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	583
P25584	PEX34_YEAST	Peroxisomal membrane protein PEX34 (Peroxin-34)	PEX34 YCL056C YCL433 YCL56C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	144
P25585	FYV5_YEAST	Protein FYV5 (Function required for yeast viability protein 5)	FYV5 YCL058C YCL58C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	152
P25611	RDS1_YEAST	Regulator of drug sensitivity 1	RDS1 YCR106W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	832
P25617	YCQ6_YEAST	Uncharacterized protein YCR016W	YCR016W YCR16W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	290
P25619	HSP30_YEAST	30 kDa heat shock protein	HSP30 YCR021C YCR21C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	332
P25642	IMG2_YEAST	Large ribosomal subunit protein mL49 (54S ribosomal protein IMG2, mitochondrial) (Integrity of mitochondrial genome protein 2)	IMG2 YCR071C YCR71C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	146
P25649	AHC2_YEAST	ADA histone acetyltransferase complex component 2 (Putative transcriptional regulator AHC2)	AHC2 YCR082W YCR82W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	128
P25659	FUB1_YEAST	Silencing boundary-establishment protein FUB1 (Function of boundary protein 1) (Proteasome inhibitor PI31-like protein FUB1)	FUB1 YCR076C YCR76C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	250
P28625	YIM1_YEAST	Protein YIM1	YIM1 YMR152W YM8520.01 YM9375.22	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	365
P28778	RT06_YEAST	Small ribosomal subunit protein bS6m (37S ribosomal protein MRP17, mitochondrial) (YmS16)	MRP17 YKL003C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	131
P30402	PYRX_YEAST	Orotate phosphoribosyltransferase 2 (OPRT 2) (OPRTase 2) (EC 2.4.2.10)	URA10 YMR271C YM8156.13C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	227
P30777	GPI10_YEAST	GPI mannosyltransferase 3 (EC 2.4.1.-) (GPI mannosyltransferase III) (GPI-MT-III) (Glycosylphosphatidylinositol-anchor biosynthesis protein 10)	GPI10 YGL142C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	616
P32317	AFG1_YEAST	Protein AFG1	AFG1 AFG YEL052W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	509
P32351	IMPX_YEAST	Sugar utilization regulatory protein IMP2	IMP2' IMP2 YIL154C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	346
P32375	ALN_YEAST	Allantoinase (EC 3.5.2.5)	DAL1 YIR027C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	460
P32388	RM49_YEAST	Large ribosomal subunit protein mL61 (54S ribosomal protein MRP49, mitochondrial)	MRP49 YKL167C YKL631	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	137
P32435	MFAL2_YEAST	Mating factor alpha-2 (Alpha-2 mating pheromone) [Cleaved into: Mating factor alpha; Mating factor alpha-like]	MF(ALPHA)2 MF-ALPHA-2 MFAL2 YGL089C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	120
P32448	ASF2_YEAST	Anti-silencing protein 2	ASF2 YDL197C D1219	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	525
P32452	PHA2_YEAST	Probable prephenate dehydratase (PDT) (EC 4.2.1.51) (Phenylalanine-requiring protein 2)	PHA2 YNL316C N0351	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	334
P32453	ATP11_YEAST	Protein ATP11, mitochondrial	ATP11 YNL315C N0357	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	318
P32487	LYP1_YEAST	Lysine-specific permease	LYP1 YNL268W N0790	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	611
P32493	AEP1_YEAST	ATPase expression protein 1, mitochondrial (Nuclear control of ATPase messenger RNA expression protein 1)	AEP1 NCA1 YMR064W YM9916.03	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	518
P32572	SPS18_YEAST	Sporulation protein SPS18 (Sporulation-specific protein SPX18)	SPS18 SPX18 YNL204C N1354	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	300
P32583	SRP40_YEAST	Suppressor protein SRP40	SRP40 YKR092C YKR412A	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	406
P32606	PT127_YEAST	Putative mitochondrial translation system component PET127	PET127 YOR017W OR26.07	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	800
P32616	YEF5_YEAST	Uncharacterized protein YEL045C	YEL045C SYGP-ORF33	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	141
P32634	PMD1_YEAST	Negative regulator of sporulation PMD1	PMD1 YER132C SYGP-ORF50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1753
P32645	ISC10_YEAST	Meiosis-specific protein ISC10	ISC10 YER180C SYGP-ORF62	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	267
P32770	DRI1_YEAST	Putative RNA-binding protein involved in heterochromatin assembly (Asparagine-rich protein) (Protein ARP)	NRP1 ARP ARP1 YDL167C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	719
P32806	GYP6_YEAST	GTPase-activating protein GYP6 (GAP for YPT6)	GYP6 YJL044C J1202	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	458
P32857	PTM1_YEAST	Membrane protein PTM1	PTM1 YKL039W YKL252	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	523
P32858	AIM26_YEAST	Altered inheritance of mitochondria protein 26, mitochondrial	AIM26 YKL037W YKL250	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	118
P32896	PDC2_YEAST	Protein PDC2	PDC2 YDR081C D4451	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	925
P32902	RT04_YEAST	Small ribosomal subunit protein uS2m (37S ribosomal protein MRP4, mitochondrial)	MRP4 MRP4A YHL004W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	394
P32903	PMP1_YEAST	Plasma membrane ATPase proteolipid 1	PMP1 YCR024C-A YCR24C-A	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	40
P33199	YGB5_YEAST	Uncharacterized protein YGL015C	YGL015C YGL026	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	130
P33303	SFC1_YEAST	Succinate/fumarate mitochondrial transporter (Regulator of acetyl-CoA synthase activity)	SFC1 ACR1 YJR095W J1921	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	322
P33304	AFR1_YEAST	Protein AFR1	AFR1 YDR085C D4471	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	620
P33323	RE104_YEAST	Meiotic recombination protein REC104	REC104 YHR157W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	182
P33331	NTF2_YEAST	Nuclear transport factor 2 (NTF-2) (Nuclear transport factor P10)	NTF2 YER009W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	125
P33335	SGE1_YEAST	Protein SGE1 (10-N-nonyl acridine orange resistance protein) (Crystal violet resistance protein)	SGE1 NOR1 YPR198W P9677.3	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	543
P33757	SPO23_YEAST	Sporulation protein 23	SPO23 YBR250W YBR1702	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	523
P34228	SEF1_YEAST	Putative transcription factor SEF1 (Suppressor of essential function protein 1) (Suppressor protein SEF1)	SEF1 YBL066C YBL0501 YBL0526	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1148
P34231	YKS7_YEAST	Uncharacterized protein YKL187C	YKL187C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	750
P34234	LOT5_YEAST	Protein LOT5 (Low temperature-responsive protein 5)	LOT5 YKL183W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	306
P34250	SEG2_YEAST	Eisosome protein SEG2 (Stability of eisosomes guaranteed protein 2)	SEG2 YKL105C YKL459	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1132
P35172	TREB_YEAST	Probable trehalase (EC 3.2.1.28) (Alpha,alpha-trehalase) (Alpha,alpha-trehalose glucohydrolase)	NTH2 YBR001C YBR0106	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	780
P35178	RRP1_YEAST	Ribosomal RNA-processing protein 1	RRP1 YDR087C D4478	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	278
P35195	ECM15_YEAST	UPF0045 protein ECM15 (Extracellular mutant protein 15)	ECM15 YBL001C YBL0105	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	104
P35209	SPT21_YEAST	Protein SPT21	SPT21 YMR179W YM8010.09	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	758
P35724	MNR2_YEAST	Manganese resistance protein MNR2	MNR2 YKL064W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	969
P35735	SFK1_YEAST	Protein SFK1 (Suppressor of four kinase protein 1)	SFK1 YKL051W YKL303	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	353
P36026	UBP11_YEAST	Ubiquitin carboxyl-terminal hydrolase 11 (EC 3.4.19.12) (Deubiquitinating enzyme 11) (Ubiquitin thioesterase 11) (Ubiquitin-specific-processing protease 11)	UBP11 YKR098C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	717
P36029	TPO5_YEAST	Polyamine transporter TPO5	TPO5 YKL174C YKL639	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	618
P36032	MCH2_YEAST	Probable transporter MCH2	MCH2 YKL221W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	473
P36038	CBT1_YEAST	Cytochrome b termination protein 1	CBT1 SOC1 YKL208W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	271
P36054	RCN1_YEAST	Calcipressin-like protein (Down syndrome candidate region 1-like protein) (Regulator of calcineurin 1)	RCN1 DSCR1L YKL159C YKL613	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	211
P36078	HOT13_YEAST	Helper of Tim protein 13	HOT13 YKL084W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	116
P36090	ANR2_YEAST	Uncharacterized protein ANR2 (AVL9-related family protein 2)	ANR2 YKL047W YKL260	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	516
P36125	GMH1_YEAST	Protein GMH1 (GEA1-6 membrane-associated high-copy suppressor protein 1)	GMH1 MSG1 YKR030W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	273
P36137	UIP5_YEAST	Protein UIP5 (ULP1-interacting protein 5)	UIP5 YKR044W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	443
P36139	PET10_YEAST	Protein PET10 (Petite colonies protein 10)	PET10 YKR046C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	283
P36141	FMP46_YEAST	Putative redox protein FMP46, mitochondrial (EC 1.-.-.-) (Found in mitochondrial proteome protein 46)	FMP46 YKR049C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	133
P36150	SUMT_YEAST	Uroporphyrinogen-III C-methyltransferase (Urogen III methylase) (EC 2.1.1.107) (SUMT) (Uroporphyrinogen III methylase) (UROM)	MET1 MET20 YKR069W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	593
P36157	MSA2_YEAST	Putative transcriptional activator MSA2 (MBF and SBF-associated protein 2)	MSA2 YKR077W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	363
P36158	YK58_YEAST	Uncharacterized protein YKR078W	YKR078W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	585
P36172	VBA5_YEAST	Vacuolar basic amino acid transporter 5	VBA5 YKR105C	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	582
P36534	RM40_YEAST	Large ribosomal subunit protein uL24m (54S ribosomal protein L40, mitochondrial) (YmL40)	MRPL40 YPL173W	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	297
